misura,data,latitudine,longitudine,altezza,angolo_sole,al_sole,mag_x,mag_y,mag_z
8528,2020-04-11 07:02:10,-5.9093333333333335,-161.29247222222222,422165.46875,-34.43048841731945,False,-13.529547691345215,-20.586811065673828,54.5133285522461
8529,2020-04-11 07:02:12,-6.010222222222223,-161.21991666666668,422190.90625,-34.521469952158604,False,-13.57880687713623,-20.517757415771484,54.43576431274414
8530,2020-04-11 07:02:13,-6.060666666666666,-161.1836111111111,422203.65625,-34.56691803089587,False,-13.610688209533693,-20.604286193847656,54.62217330932617
8531,2020-04-11 07:02:14,-6.111111111111111,-161.14730555555556,422216.4375,-34.612335373781875,False,-13.784128189086914,-20.60936164855957,54.76837921142578
8532,2020-04-11 07:02:15,-6.161555555555556,-161.111,422229.25,-34.657732226100364,False,-13.703949928283693,-20.571277618408203,54.80862045288086
8533,2020-04-11 07:02:16,-6.211972222222222,-161.07469444444445,422242.09375,-34.70310858785134,False,-13.651052474975586,-20.512460708618164,54.83798217773438
8534,2020-04-11 07:02:17,-6.262416666666667,-161.0383611111111,422254.96875,-34.748454213751046,False,-13.762264251708984,-20.68356132507324,55.05392456054688
8535,2020-04-11 07:02:18,-6.312833333333333,-161.00202777777778,422267.84375,-34.793775933988684,False,-13.752041816711426,-20.753177642822266,54.88041687011719
8536,2020-04-11 07:02:19,-6.36325,-160.96566666666666,422280.75,-34.83908057875337,False,-13.819615364074707,-20.701175689697266,54.89543533325195
8537,2020-04-11 07:02:20,-6.413666666666667,-160.92933333333332,422293.6875,-34.884351072572215,False,-13.694067001342773,-20.707386016845703,54.94549942016602
8538,2020-04-11 07:02:21,-6.464083333333334,-160.89297222222223,422306.65625,-34.929587415445205,False,-13.842170715332033,-20.539031982421875,54.77819061279297
8539,2020-04-11 07:02:22,-6.5145,-160.8566111111111,422319.65625,-34.97480668284528,False,-13.828302383422852,-20.462514877319336,54.60871505737305
8540,2020-04-11 07:02:23,-6.564916666666666,-160.8202222222222,422332.6875,-35.02000204458325,False,-13.972421646118164,-20.455123901367188,54.38403701782226
8541,2020-04-11 07:02:24,-6.6153055555555556,-160.78383333333332,422345.71875,-35.06517691575372,False,-14.098522186279295,-20.56276512145996,54.52482986450195
8542,2020-04-11 07:02:25,-6.6657222222222225,-160.74744444444443,422358.8125,-35.11032105107292,False,-14.150967597961426,-20.53594398498535,54.34002304077149
8543,2020-04-11 07:02:27,-6.7665,-160.67466666666667,422385.03125,-35.20051369906293,False,-14.112470626831055,-20.48837661743164,54.4803581237793
8544,2020-04-11 07:02:28,-6.816916666666667,-160.63822222222223,422398.1875,-35.24557928720668,False,-14.00741481781006,-20.716331481933594,54.61275863647461
8545,2020-04-11 07:02:29,-6.867305555555556,-160.60180555555556,422411.34375,-35.29060730930999,False,-14.035882949829102,-20.670900344848636,54.48123550415039
8546,2020-04-11 07:02:30,-6.917666666666667,-160.5653888888889,422424.5625,-35.33561825594037,False,-14.180455207824707,-20.768598556518555,54.5555419921875
8547,2020-04-11 07:02:31,-6.968055555555556,-160.52894444444445,422437.78125,-35.380605296908655,False,-14.193337440490724,-20.723337173461914,54.31631088256836
8548,2020-04-11 07:02:32,-7.0184444444444445,-160.49249999999998,422451.03125,-35.4255581869311,False,-14.345805168151855,-20.702856063842773,54.4091796875
8549,2020-04-11 07:02:33,-7.068805555555556,-160.45602777777776,422464.3125,-35.470487171291445,False,-14.466493606567385,-20.7379093170166,54.70786666870117
8550,2020-04-11 07:02:34,-7.119166666666667,-160.41955555555555,422477.625,-35.515395665084284,False,-14.533891677856445,-20.686264038085934,54.55720901489258
8551,2020-04-11 07:02:35,-7.169555555555556,-160.38308333333333,422490.96875,-35.56027000793126,False,-14.445134162902832,-20.641225814819336,54.38568115234375
8552,2020-04-11 07:02:36,-7.219916666666667,-160.34661111111112,422504.3125,-35.60512044511615,False,-14.650856018066404,-20.550968170166016,54.412864685058594
8553,2020-04-11 07:02:37,-7.270277777777777,-160.31011111111113,422517.6875,-35.6499333162606,False,-14.746835708618164,-20.54141998291016,54.32864761352539
8554,2020-04-11 07:02:38,-7.320611111111111,-160.27361111111114,422531.09375,-35.69472569683755,False,-14.695673942565918,-20.473918914794922,54.34796142578125
8555,2020-04-11 07:02:39,-7.370972222222222,-160.2371111111111,422544.53125,-35.73949758684697,False,-14.612608909606935,-20.57243537902832,54.28223419189453
8556,2020-04-11 07:02:40,-7.421305555555556,-160.20058333333333,422558.0,-35.784242156099744,False,-14.620981216430664,-20.701557159423828,54.44674682617188
8557,2020-04-11 07:02:42,-7.522,-160.1275,422585.0,-35.873642502146026,False,-14.704419136047365,-20.77479362487793,54.33177947998047
8558,2020-04-11 07:02:43,-7.572333333333333,-160.09097222222223,422598.53125,-35.9182914487504,False,-14.735519409179688,-20.806018829345703,54.33461380004883
8559,2020-04-11 07:02:44,-7.622666666666667,-160.05441666666667,422612.09375,-35.96291990478727,False,-14.635224342346193,-20.748126983642575,54.28601837158203
8560,2020-04-11 07:02:45,-7.673,-160.01783333333336,422625.6875,-36.00752445516203,False,-14.62371063232422,-20.82475471496582,54.23409652709961
8561,2020-04-11 07:02:46,-7.723305555555556,-159.98125,422639.3125,-36.05210509987471,False,-14.745308876037598,-20.7163028717041,54.58062744140625
8562,2020-04-11 07:02:47,-7.773638888888889,-159.94466666666668,422652.96875,-36.09664817854695,False,-14.754578590393065,-21.069631576538086,54.61510467529297
8563,2020-04-11 07:02:48,-7.823944444444444,-159.90808333333334,422666.625,-36.141167351557094,False,-14.940204620361328,-21.0622501373291,54.62776184082031
8564,2020-04-11 07:02:49,-7.874277777777778,-159.87147222222222,422680.3125,-36.18566261890514,False,-15.0245361328125,-21.05257797241211,54.93845748901367
8565,2020-04-11 07:02:50,-7.9245833333333335,-159.83483333333334,422694.03125,-36.23013398059109,False,-15.075749397277832,-21.224246978759766,54.8134651184082
8566,2020-04-11 07:02:51,-7.974888888888889,-159.79822222222222,422707.78125,-36.274564361142026,False,-15.154468536376953,-21.203632354736328,54.83938598632813
8567,2020-04-11 07:02:52,-8.025166666666667,-159.76158333333333,422721.53125,-36.318974251125454,False,-15.855037689208984,-21.081905364990234,54.80508041381836
8568,2020-04-11 07:02:53,-8.075472222222222,-159.72494444444445,422735.34375,-36.36334315997385,False,-15.602871894836426,-20.96796226501465,54.71780014038086
8569,2020-04-11 07:02:54,-8.12575,-159.68827777777778,422749.15625,-36.40770523863309,False,-15.498350143432615,-20.84703826904297,54.59022521972656
8570,2020-04-11 07:02:55,-8.176055555555555,-159.65161111111112,422763.0,-36.452026336157296,False,-15.465725898742676,-20.941068649291992,54.45700073242188
8571,2020-04-11 07:02:56,-8.226333333333333,-159.61494444444443,422776.875,-36.49632011292483,False,-15.44634246826172,-20.825145721435547,54.52936935424805
8572,2020-04-11 07:02:58,-8.326888888888888,-159.54155555555556,422804.6875,-36.58482228909527,False,-15.38563632965088,-20.87401580810547,54.60764694213867
8573,2020-04-11 07:02:59,-8.37713888888889,-159.5048611111111,422818.625,-36.629030688498176,False,-15.403841972351074,-20.9002685546875,54.47734451293945
8574,2020-04-11 07:03:00,-8.427416666666666,-159.4681388888889,422832.59375,-36.6732117671444,False,-15.399871826171875,-20.70176315307617,54.3749885559082
8575,2020-04-11 07:03:01,-8.477666666666666,-159.43141666666665,422846.59375,-36.71735186465561,False,-15.634740829467773,-20.822404861450195,54.65505981445313
8576,2020-04-11 07:03:02,-8.527944444444445,-159.39466666666667,422860.59375,-36.76148171688306,False,-15.851444244384766,-20.055469512939453,54.62286376953125
8577,2020-04-11 07:03:03,-8.578194444444444,-159.35791666666665,422874.65625,-36.805570587975495,False,-16.036357879638672,-20.280956268310547,54.44154357910156
8578,2020-04-11 07:03:04,-8.628444444444446,-159.32116666666667,422888.71875,-36.849635553405825,False,-16.023046493530273,-20.46964836120605,54.400596618652344
8579,2020-04-11 07:03:05,-8.678666666666667,-159.28438888888888,422902.8125,-36.89367319807949,False,-16.12479019165039,-20.382274627685547,54.36657333374024
8580,2020-04-11 07:03:06,-8.728916666666667,-159.2476111111111,422916.9375,-36.93766986161813,False,-16.154190063476562,-20.53295135498047,54.350868225097656
8581,2020-04-11 07:03:07,-8.77913888888889,-159.21080555555554,422931.0625,-36.981652864778425,False,-16.106897354125973,-20.485103607177734,54.2255744934082
8582,2020-04-11 07:03:08,-8.82936111111111,-159.17399999999998,422945.25,-37.02559830189829,False,-16.172416687011722,-20.58083724975586,54.208778381347656
8583,2020-04-11 07:03:09,-8.879611111111112,-159.13719444444445,422959.4375,-37.06951300316688,False,-16.36790657043457,-20.688655853271484,54.034141540527344
8584,2020-04-11 07:03:10,-8.929805555555555,-159.1003611111111,422973.65625,-37.11340379877338,False,-16.313533782958984,-20.603927612304688,54.10452651977539
8585,2020-04-11 07:03:11,-8.980027777777778,-159.06352777777778,422987.875,-37.15725361324487,False,-16.489755630493164,-20.60584831237793,54.04330825805664
8586,2020-04-11 07:03:13,-9.080444444444444,-158.9898333333333,423016.4375,-37.24488152520154,False,-16.546209335327152,-20.56381225585937,54.08502578735352
8587,2020-04-11 07:03:14,-9.130638888888889,-158.95294444444443,423030.75,-37.28864937740299,False,-16.51304054260254,-20.413211822509766,54.19404220581055
8588,2020-04-11 07:03:15,-9.18086111111111,-158.91608333333335,423045.09375,-37.332386493753155,False,-16.57960319519043,-20.510135650634766,53.95209884643555
8589,2020-04-11 07:03:16,-9.231027777777777,-158.87916666666666,423059.46875,-37.37609970444125,False,-16.586898803710938,-20.59520530700684,54.152244567871094
8590,2020-04-11 07:03:17,-9.281222222222222,-158.84227777777778,423073.84375,-37.419782179278066,False,-16.615583419799805,-20.640491485595703,54.34568405151367
8591,2020-04-11 07:03:18,-9.331416666666666,-158.80536111111113,423088.28125,-37.46342367297986,False,-16.611080169677734,-20.59724998474121,54.1886100769043
8592,2020-04-11 07:03:19,-9.381583333333333,-158.76841666666667,423102.71875,-37.50704809120872,False,-16.37126350402832,-20.651294708251953,54.2792854309082
8593,2020-04-11 07:03:20,-9.43175,-158.73147222222224,423117.15625,-37.55063152830258,False,-16.487577438354492,-20.54289054870605,54.14584732055664
8594,2020-04-11 07:03:21,-9.481916666666667,-158.69452777777778,423131.65625,-37.59418764463975,False,-16.47001838684082,-20.68907356262207,54.11812973022461
8595,2020-04-11 07:03:22,-9.532083333333334,-158.65755555555558,423146.15625,-37.63771644022025,False,-16.55927848815918,-20.57373046875,54.18122100830078
8596,2020-04-11 07:03:23,-9.58225,-158.62058333333334,423160.6875,-37.68121108485489,False,-16.495445251464847,-20.594947814941406,53.852317810058594
8597,2020-04-11 07:03:24,-9.63238888888889,-158.5836111111111,423175.25,-37.724668163449095,False,-16.56284523010254,-20.707561492919922,54.088462829589844
8598,2020-04-11 07:03:25,-9.682555555555554,-158.5466111111111,423189.84375,-37.768108166570364,False,-16.583747863769528,-20.71259880065918,53.956443786621094
8599,2020-04-11 07:03:26,-9.732694444444444,-158.50958333333332,423204.4375,-37.811517433840386,False,-16.672996520996097,-20.681934356689453,53.9061393737793
8600,2020-04-11 07:03:27,-9.782833333333334,-158.47255555555554,423219.09375,-37.854882304880796,False,-16.666584014892578,-20.8059196472168,54.14272689819336
8601,2020-04-11 07:03:29,-9.883083333333333,-158.3984722222222,423248.40625,-37.94154032997534,False,-16.736339569091793,-20.750568389892575,53.91754150390625
8602,2020-04-11 07:03:30,-9.933194444444444,-158.36141666666666,423263.125,-37.98481640855654,False,-16.80001449584961,-20.58870506286621,54.01826095581055
8603,2020-04-11 07:03:31,-9.983305555555555,-158.32433333333333,423277.84375,-38.028065166381054,False,-16.675514221191403,-20.748836517333984,53.99123001098633
8604,2020-04-11 07:03:32,-10.033416666666666,-158.28725,423292.59375,-38.071279773259725,False,-16.807954788208008,-20.6368465423584,53.95901107788086
8605,2020-04-11 07:03:33,-10.083527777777778,-158.2501388888889,423307.375,-38.11446705938172,False,-16.791650772094727,-20.560760498046875,54.0800895690918
8606,2020-04-11 07:03:34,-10.133638888888889,-158.21302777777777,423322.15625,-38.15760994927409,False,-16.989225387573242,-20.58127784729004,54.148963928222656
8607,2020-04-11 07:03:35,-10.183722222222222,-158.17591666666667,423337.0,-38.200732348598976,False,-17.07642936706543,-20.480899810791016,54.37256622314453
8608,2020-04-11 07:03:36,-10.233833333333333,-158.13877777777776,423351.84375,-38.243827427167176,False,-17.278966903686527,-20.47159576416016,54.44396591186523
8609,2020-04-11 07:03:37,-10.283916666666666,-158.1016111111111,423366.71875,-38.286888354789525,False,-17.259225845336914,-20.381799697875977,54.353294372558594
8610,2020-04-11 07:03:38,-10.333972222222222,-158.06444444444446,423381.59375,-38.329904886182256,False,-17.177995681762695,-20.204381942749023,54.45539093017578
8611,2020-04-11 07:03:39,-10.384055555555555,-158.02727777777778,423396.5,-38.37290775719666,False,-17.181510925292972,-20.421770095825195,54.4231071472168
8612,2020-04-11 07:03:40,-10.434138888888889,-157.99008333333333,423411.46875,-38.41585940179229,False,-17.23973274230957,-20.510299682617188,54.38328170776367
8613,2020-04-11 07:03:41,-10.484194444444444,-157.95288888888888,423426.40625,-38.45879738600957,False,-17.347476959228516,-21.127418518066406,54.52493286132813
8614,2020-04-11 07:03:42,-10.53425,-157.91566666666668,423441.40625,-38.501687558902674,False,-17.485301971435547,-20.898664474487305,54.52348327636719
8615,2020-04-11 07:03:43,-10.584305555555556,-157.87841666666668,423456.40625,-38.544560656322844,False,-17.392683029174805,-20.870119094848636,54.31501007080078
8616,2020-04-11 07:03:45,-10.68438888888889,-157.80391666666668,423486.5,-38.63019756813647,False,-17.419246673583984,-20.728376388549805,54.4371223449707
8617,2020-04-11 07:03:46,-10.734416666666666,-157.76666666666668,423501.59375,-38.67295796743532,False,-17.483835220336914,-20.682085037231445,54.56887435913086
8618,2020-04-11 07:03:47,-10.784444444444444,-157.72938888888888,423516.6875,-38.71568763088292,False,-17.446081161499027,-20.57826042175293,54.52557754516602
8619,2020-04-11 07:03:48,-10.834472222222223,-157.69208333333333,423531.8125,-38.758396803763006,False,-17.522090911865234,-20.753040313720703,54.53894805908203
8620,2020-04-11 07:03:49,-10.8845,-157.65477777777778,423546.96875,-38.801061580413496,False,-17.50962257385254,-20.893577575683594,54.437400817871094
8621,2020-04-11 07:03:50,-10.9345,-157.61744444444446,423562.15625,-38.84370586649647,False,-17.572137832641598,-20.762361526489254,54.2702751159668
8622,2020-04-11 07:03:51,-10.984499999999999,-157.5801111111111,423577.34375,-38.88630234125525,False,-17.63844108581543,-20.736984252929688,54.436195373535156
8623,2020-04-11 07:03:52,-11.0345,-157.54275,423592.5625,-38.92887832544653,False,-17.584659576416016,-20.672582626342773,54.38703155517578
8624,2020-04-11 07:03:53,-11.0845,-157.5053888888889,423607.8125,-38.9714099134082,False,-17.850940704345703,-20.768869400024414,54.39385986328125
8625,2020-04-11 07:03:54,-11.1345,-157.468,423623.0625,-39.013921010802356,False,-17.933183670043945,-20.661434173583984,54.27326202392578
8626,2020-04-11 07:03:55,-11.184472222222222,-157.4306111111111,423638.34375,-39.05638088177774,False,-18.08942031860352,-20.608524322509766,54.34931945800781
8627,2020-04-11 07:03:56,-11.234444444444444,-157.39319444444445,423653.65625,-39.0988236772802,False,-18.215972900390625,-20.41392135620117,54.37981414794922
8628,2020-04-11 07:03:57,-11.284416666666667,-157.35575,423669.0,-39.14123232183682,False,-18.34620857238769,-20.494474411010746,54.393638610839844
8629,2020-04-11 07:03:58,-11.33438888888889,-157.31833333333333,423684.34375,-39.183593155069225,False,-18.419219970703125,-20.46358299255371,54.4096908569336
8630,2020-04-11 07:03:59,-11.38436111111111,-157.28086111111114,423699.75,-39.22593008263956,False,-18.26077651977539,-20.380050659179688,54.42951965332031
8631,2020-04-11 07:04:01,-11.48425,-157.20591666666667,423730.5625,-39.31050490003724,False,-18.14710235595703,-20.33515739440918,54.31118774414063
8632,2020-04-11 07:04:02,-11.534194444444445,-157.16841666666664,423746.0,-39.35273595967543,False,-18.1445369720459,-20.55148124694824,54.192359924316406
8633,2020-04-11 07:04:03,-11.584138888888889,-157.13091666666668,423761.46875,-39.39493628346235,False,-18.296321868896484,-20.63291358947754,54.34558486938477
8634,2020-04-11 07:04:04,-11.634055555555555,-157.0933888888889,423776.96875,-39.437099041208846,False,-18.177186965942386,-20.481964111328125,54.53094863891602
8635,2020-04-11 07:04:05,-11.683972222222222,-157.05583333333334,423792.5,-39.47922764800948,False,-18.214279174804688,-20.499143600463867,54.3506965637207
8636,2020-04-11 07:04:06,-11.733888888888888,-157.0182777777778,423808.03125,-39.52133576424261,False,-18.207778930664066,-20.5806827545166,54.09228897094727
8637,2020-04-11 07:04:07,-11.783805555555556,-156.98072222222223,423823.59375,-39.56338923896237,False,-17.97812843322754,-20.671607971191406,53.850791931152344
8638,2020-04-11 07:04:08,-11.833722222222223,-156.94313888888888,423839.15625,-39.60541197783088,False,-18.097087860107425,-20.48138999938965,53.87274551391602
8639,2020-04-11 07:04:09,-11.88361111111111,-156.9055277777778,423854.78125,-39.64741081103728,False,-18.18592834472656,-20.47036361694336,53.94443893432617
8640,2020-04-11 07:04:10,-11.9335,-156.86791666666667,423870.40625,-39.689372078203256,False,-18.22382926940918,-20.377246856689453,53.92305374145508
8641,2020-04-11 07:04:11,-11.983388888888888,-156.83027777777778,423886.03125,-39.731295779328796,False,-18.239070892333984,-20.3370361328125,53.98645401000977
8642,2020-04-11 07:04:12,-12.03325,-156.7926111111111,423901.71875,-39.77318532950849,False,-18.3471794128418,-20.264413833618164,54.16175079345703
8643,2020-04-11 07:04:13,-12.08313888888889,-156.75497222222222,423917.40625,-39.815037313647736,False,-18.44698905944824,-20.25651741027832,54.197792053222656
8644,2020-04-11 07:04:14,-12.133000000000001,-156.71727777777778,423933.125,-39.856851731746566,False,-18.416709899902344,-20.341989517211914,54.23345565795898
8645,2020-04-11 07:04:16,-12.232722222222222,-156.64188888888887,423964.625,-39.94038153020122,False,-18.41698265075684,-20.545154571533203,54.22706985473633
8646,2020-04-11 07:04:17,-12.282555555555556,-156.60413888888888,423980.40625,-39.98210032565167,False,-18.389568328857425,-20.45468139648437,54.28334426879883
8647,2020-04-11 07:04:18,-12.33238888888889,-156.56641666666667,423996.21875,-40.02377813996709,False,-18.379959106445312,-20.48320198059082,54.21234130859375
8648,2020-04-11 07:04:19,-12.382222222222223,-156.5286388888889,424012.03125,-40.065418388242065,False,-18.38942527770996,-20.405010223388672,54.37387466430664
8649,2020-04-11 07:04:20,-12.432055555555555,-156.4908888888889,424027.875,-40.107021070476605,False,-18.433183670043945,-20.409420013427734,54.45925903320313
8650,2020-04-11 07:04:21,-12.48188888888889,-156.45308333333332,424043.75,-40.14858618667073,False,-18.499135971069336,-20.204078674316406,54.55748748779297
8651,2020-04-11 07:04:22,-12.531694444444446,-156.4152777777778,424059.625,-40.19012739720274,False,-18.408578872680664,-20.120710372924805,54.61223602294922
8652,2020-04-11 07:04:23,-12.5815,-156.37747222222222,424075.5625,-40.2316139662214,False,-18.615880966186523,-19.987327575683594,54.45269012451172
8653,2020-04-11 07:04:24,-12.631305555555556,-156.33963888888889,424091.46875,-40.27307662957797,False,-18.597745895385746,-19.917356491088867,54.40483474731445
8654,2020-04-11 07:04:25,-12.681083333333333,-156.3017777777778,424107.4375,-40.31450172689409,False,-18.697925567626953,-19.71038818359375,55.27459335327149
8655,2020-04-11 07:04:26,-12.73088888888889,-156.26391666666666,424123.40625,-40.35588925816978,False,-18.814424514770508,-19.71598625183105,55.00894165039063
8656,2020-04-11 07:04:27,-12.780666666666667,-156.22602777777777,424139.40625,-40.39724605359421,False,-18.960914611816406,-19.77599334716797,54.77982711791992
8657,2020-04-11 07:04:28,-12.830444444444444,-156.1881111111111,424155.4375,-40.43856869807279,False,-19.01242446899414,-19.807966232299805,54.57111740112305
8658,2020-04-11 07:04:29,-12.880194444444445,-156.15019444444445,424171.46875,-40.479836701037996,False,-19.089019775390625,-19.765649795532227,54.48245620727539
8659,2020-04-11 07:04:31,-12.979722222222222,-156.07430555555555,424203.625,-40.5622907446984,False,-19.23048973083496,-19.882890701293945,54.44367599487305
8660,2020-04-11 07:04:32,-13.029472222222223,-156.03633333333332,424219.71875,-40.60345287973148,False,-19.066762924194336,-19.884836196899414,54.39130401611328
8661,2020-04-11 07:04:33,-13.079194444444445,-155.9983611111111,424235.84375,-40.64458769400788,False,-19.061969757080078,-20.05332565307617,54.25404357910156
8662,2020-04-11 07:04:34,-13.128916666666667,-155.9603611111111,424252.0,-40.68568152714927,False,-18.97958374023437,-20.16712188720703,54.27399826049805
8663,2020-04-11 07:04:35,-13.178666666666667,-155.92230555555554,424268.15625,-40.72675145462855,False,-18.94658088684082,-20.14476585388184,54.22454833984375
8664,2020-04-11 07:04:36,-13.228361111111111,-155.88427777777778,424284.34375,-40.76776332549989,False,-19.686824798583984,-20.076780319213867,54.33928298950195
8665,2020-04-11 07:04:37,-13.278083333333335,-155.84622222222222,424300.5625,-40.80875129070914,False,-19.0501651763916,-20.215639114379886,54.65574645996094
8666,2020-04-11 07:04:38,-13.327777777777778,-155.80816666666666,424316.78125,-40.84969485968878,False,-18.49588203430176,-20.27635765075684,54.81208419799805
8667,2020-04-11 07:04:39,-13.377472222222222,-155.77008333333336,424333.0625,-40.890600862627984,False,-18.048736572265625,-20.188922882080078,54.6765022277832
8668,2020-04-11 07:04:40,-13.427166666666666,-155.73197222222223,424349.3125,-40.93147612971593,False,-18.36683654785156,-20.21084976196289,54.64901733398438
8669,2020-04-11 07:04:41,-13.476861111111111,-155.69383333333334,424365.625,-40.97231041566885,False,-18.628313064575195,-20.32451629638672,54.76203918457031
8670,2020-04-11 07:04:42,-13.526527777777778,-155.65569444444446,424381.9375,-41.013103720486754,False,-18.865629196166992,-20.161041259765625,54.72370147705078
8671,2020-04-11 07:04:43,-13.576194444444445,-155.61752777777778,424398.28125,-41.05385604416964,False,-19.1490478515625,-20.23720932006836,54.6269760131836
8672,2020-04-11 07:04:44,-13.625861111111112,-155.5793611111111,424414.625,-41.094577632001254,False,-19.33082771301269,-20.152549743652344,54.63784790039063
8673,2020-04-11 07:04:45,-13.6755,-155.54116666666667,424431.0,-41.135258238697844,False,-19.31852912902832,-20.221906661987305,54.499977111816406
8674,2020-04-11 07:04:47,-13.774777777777778,-155.4647222222222,424463.8125,-41.216506753969725,False,-19.32292366027832,-20.182435989379886,54.72756958007813
8675,2020-04-11 07:04:48,-13.824416666666666,-155.4264722222222,424480.25,-41.257071247450426,False,-19.503841400146484,-20.169755935668945,54.56676864624024
8676,2020-04-11 07:04:49,-13.874055555555556,-155.38822222222223,424496.71875,-41.29759475979612,False,-19.460363388061523,-20.11751747131348,54.52055740356445
8677,2020-04-11 07:04:50,-13.923666666666666,-155.34994444444445,424513.1875,-41.33807729100679,False,-19.611501693725586,-20.067480087280273,54.51158142089844
8678,2020-04-11 07:04:51,-13.973277777777778,-155.3116388888889,424529.6875,-41.3785256712716,False,-19.608428955078125,-20.22709083557129,54.69665145874024
8679,2020-04-11 07:04:52,-14.022861111111112,-155.27330555555557,424546.21875,-41.418933070401394,False,-19.040546417236328,-20.103382110595703,54.72380065917969
8680,2020-04-11 07:04:53,-14.072472222222222,-155.2349722222222,424562.75,-41.45931314877451,False,-19.241622924804688,-19.944305419921875,54.78669357299805
8681,2020-04-11 07:04:54,-14.122055555555557,-155.1966111111111,424579.3125,-41.49964541582344,False,-19.526296615600586,-20.07967758178711,54.69704818725586
8682,2020-04-11 07:04:55,-14.17161111111111,-155.15825,424595.90625,-41.53993670173735,False,-19.727554321289066,-20.1489372253418,54.63359451293945
8683,2020-04-11 07:04:56,-14.221194444444444,-155.11983333333333,424612.5,-41.5801938367054,False,-19.727092742919922,-20.156147003173828,54.63891983032226
8684,2020-04-11 07:04:57,-14.270750000000001,-155.08141666666666,424629.125,-41.62040999053843,False,-19.771459579467773,-20.330846786499023,54.80915451049805
8685,2020-04-11 07:04:58,-14.320305555555555,-155.043,424645.75,-41.66057833304728,False,-19.82395362854004,-20.20016288757324,55.04353332519531
8686,2020-04-11 07:04:59,-14.369861111111112,-155.00455555555556,424662.40625,-41.70071935479945,False,-19.990463256835934,-20.143741607666016,54.97977828979492
8687,2020-04-11 07:05:00,-14.419388888888887,-154.96608333333333,424679.09375,-41.74081256522742,False,-20.218647003173828,-20.226673126220703,54.87446594238281
8688,2020-04-11 07:05:02,-14.518444444444444,-154.88908333333333,424712.53125,-41.8208794577729,False,-20.417856216430664,-20.203243255615234,54.99362182617188
8689,2020-04-11 07:05:03,-14.567972222222222,-154.85055555555556,424729.25,-41.8608531398904,False,-20.51766014099121,-20.30323028564453,54.93551635742188
8690,2020-04-11 07:05:04,-14.617472222222222,-154.81202777777779,424746.03125,-41.90079267106204,False,-20.485652923583984,-20.327959060668945,54.71894454956055
8691,2020-04-11 07:05:05,-14.666972222222222,-154.77344444444446,424762.8125,-41.94068780600409,False,-20.37941169738769,-20.11830711364746,54.689697265625
8692,2020-04-11 07:05:06,-14.716472222222222,-154.7348888888889,424779.59375,-41.98053854471653,False,-20.466567993164066,-20.167240142822266,54.4644660949707
8693,2020-04-11 07:05:07,-14.765944444444445,-154.6962777777778,424796.40625,-42.02035513248312,False,-20.54195785522461,-20.082874298095703,54.46043014526367
8694,2020-04-11 07:05:08,-14.815416666666668,-154.65766666666667,424813.25,-42.06012390892551,False,-20.58721160888672,-20.094066619873047,54.31957244873047
8695,2020-04-11 07:05:09,-14.864888888888888,-154.619,424830.125,-42.09986194951665,False,-20.73219490051269,-20.09012031555176,54.191307067871094
8696,2020-04-11 07:05:10,-14.914361111111111,-154.5803611111111,424847.0,-42.1395521787836,False,-20.776012420654297,-20.082950592041016,54.27247619628906
8697,2020-04-11 07:05:11,-14.963805555555554,-154.54166666666666,424863.875,-42.17920825710469,False,-20.874799728393555,-20.132526397705078,54.30011749267578
8698,2020-04-11 07:05:12,-15.01325,-154.5029722222222,424880.8125,-42.21881993919617,False,-21.09396743774414,-20.23770523071289,54.29861831665039
8699,2020-04-11 07:05:13,-15.062666666666667,-154.46425,424897.75,-42.258383809963476,False,-21.076187133789066,-20.23394775390625,54.12543869018555
8700,2020-04-11 07:05:14,-15.11211111111111,-154.4255,424914.6875,-42.29791352978492,False,-21.28972053527832,-20.149200439453125,54.13518524169922
8701,2020-04-11 07:05:15,-15.161527777777778,-154.38675,424931.65625,-42.33739543828218,False,-21.377052307128906,-20.161422729492188,54.11448287963867
8702,2020-04-11 07:05:17,-15.260333333333334,-154.30916666666667,424965.65625,-42.416243142060814,False,-21.407197952270508,-20.148962020874023,54.01026153564453
8703,2020-04-11 07:05:18,-15.309722222222224,-154.27036111111113,424982.6875,-42.4556055222476,False,-21.33673858642578,-20.095685958862305,54.05622482299805
8704,2020-04-11 07:05:19,-15.35911111111111,-154.23152777777779,424999.75,-42.49492350620477,False,-21.42139434814453,-20.08481216430664,54.08723449707031
8705,2020-04-11 07:05:20,-15.4085,-154.19266666666667,425016.8125,-42.5342073392161,False,-21.55392837524414,-19.96779441833496,54.01445770263672
8706,2020-04-11 07:05:21,-15.45786111111111,-154.15377777777778,425033.90625,-42.57343994580865,False,-21.54110336303711,-20.03339385986328,53.858436584472656
8707,2020-04-11 07:05:22,-15.507222222222222,-154.1148611111111,425051.0,-42.61263840145536,False,-21.79680633544922,-20.18429946899414,54.00591278076172
8708,2020-04-11 07:05:23,-15.556555555555557,-154.07594444444445,425068.125,-42.651785630683285,False,-21.86235237121582,-20.199342727661133,53.92314910888672
8709,2020-04-11 07:05:24,-15.605916666666666,-154.037,425085.28125,-42.690902124059946,False,-21.60694122314453,-20.23317146301269,53.99074935913086
8710,2020-04-11 07:05:25,-15.65525,-153.99805555555554,425102.4375,-42.729963975923255,False,-21.59824752807617,-20.121789932250977,53.93209457397461
